student_id,name,email,phone,batch_id,section,department,scheme,primary_campus,time_slot,year,semester,enrollment_date,gender,date_of_birth,address,guardian_name,guardian_phone,status,roll_number,admission_category,hostel_required,transport_required,emergency_contact,blood_group,previous_education,entrance_exam_score,scholarship_eligible,assigned_teacher_id
STU226987,Wakeeta Wadhwa,stu226987@university.edu,5733155247,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2025-05-29,Other,2007-11-21,H.No. 880 Palan Marg Surat 000724,Ria Chacko,08494167734,Active,B34087,General,Yes,Yes,04044234789,B+,Higher Secondary Education,90,No,TCH1028
STU226988,Madhav Kakar,stu226988@university.edu,0009471993,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2024-10-07,Female,2003-05-10,27/023 Mahajan Circle; Bhiwani-943522,Panini Agate,+910687539287,Active,B34088,EWS,No,No,+918254994113,B-,Higher Secondary Education,88,No,TCH1067
STU226989,Harinakshi Mane,stu226989@university.edu,+911804576618,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2024-09-22,Other,2004-03-06,542 Doshi Circle Ozhukarai-072409,Tejas Sankar,3409456997,Active,B34089,ST,No,No,04741169812,AB+,Higher Secondary Education,91,Yes,TCH1069
STU226990,Bishakha Manda,stu226990@university.edu,+915781272683,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2025-04-06,Other,2007-03-18,540 Raval Road; Amritsar-207977,Darpan Shenoy,+910458639543,Active,B34090,ST,No,Yes,+913599029746,AB+,Higher Secondary Education,62,No,TCH1014
STU226991,Maya Gulati,stu226991@university.edu,01007470106,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2024-07-10,Other,2008-02-24,963; Khosla Zila; Kolkata-946853,Jatin Sarin,3581136089,Active,B34091,SC,Yes,Yes,3316134941,O-,Higher Secondary Education,80,No,TCH1028
STU226992,Onveer Andra,stu226992@university.edu,03237635128,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2024-12-08,Female,2003-08-20,H.No. 356 Sachar Zila; Jalgaon-053629,Samaksh Sodhi,06150081675,Active,B34092,General,No,Yes,03388871715,B+,Higher Secondary Education,67,Yes,TCH1076
STU226993,Indali Kanda,stu226993@university.edu,+913580945857,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2025-02-10,Female,2006-03-28,35/06 Aggarwal Circle; Meerut 907837,Qabil Madan,+917308775060,Active,B34093,OBC,No,No,04597876899,O+,Higher Secondary Education,90,Yes,TCH1059
STU226994,Warda Shah,stu226994@university.edu,06441611545,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2024-07-12,Male,2003-01-03,42/07; Sampath Street Jabalpur 308075,Yutika Bhatt,03016920333,Active,B34094,OBC,Yes,No,01813386861,B-,Higher Secondary Education,91,Yes,TCH1009
STU226995,Chavvi More,stu226995@university.edu,6054438495,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2025-06-22,Other,2006-07-05,738; Pai Nagar; Orai 212354,Netra Mistry,4615835134,Active,B34095,OBC,No,Yes,+915076572683,O+,Higher Secondary Education,92,Yes,TCH1017
STU226996,Raksha Zacharia,stu226996@university.edu,+916846122635,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2025-05-28,Male,2005-02-24,66/540 Deep Nagar; Bikaner-991409,Maya Apte,+916142330988,Active,B34096,ST,No,No,+916808564591,B+,Higher Secondary Education,87,No,TCH1016
STU226997,Rishi Patil,stu226997@university.edu,8171221631,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2024-11-02,Female,2008-06-25,28/61 Mahal Street Siliguri 649269,Oscar Bahri,+919080700014,Active,B34097,EWS,Yes,No,07383374479,O-,Higher Secondary Education,60,Yes,TCH1021
STU226998,Odika Mukherjee,stu226998@university.edu,+917429902591,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,1,2024-11-03,Other,2002-12-11,838 Kar Path; Bhilwara-785101,Anay Khurana,05693488303,Active,B34098,EWS,No,No,+917398033352,AB+,Higher Secondary Education,65,No,TCH1036
STU226999,Kritika Suri,stu226999@university.edu,8777559788,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2024-10-09,Male,2003-06-16,75 Vyas Nagar; Chinsurah 516509,Finn Mane,06302910695,Active,B34099,ST,Yes,No,6983474853,A+,Higher Secondary Education,60,No,TCH1082
STU227000,Chandran Samra,stu227000@university.edu,08220300493,B34,B34,Computer Science Engineering,B,Campus-15B,08:00-14:30,1,2,2024-10-30,Female,2007-01-11,79/832; Jha Road Gangtok-919085,Oliver Deo,02594425828,Active,B34100,OBC,No,Yes,+915266022258,A+,Higher Secondary Education,62,No,TCH1042
STU227001,Karan Kota,stu227001@university.edu,9215422112,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-04-01,Female,2006-11-11,80/248; Ranganathan Nagar Rajkot 753531,Ikshita Rajan,1412803971,Active,B35001,EWS,No,No,05551555821,B+,Higher Secondary Education,69,Yes,TCH1017
STU227002,Sathvik Vasa,stu227002@university.edu,08235374163,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-08-09,Male,2003-10-23,529; Oza Chowk Sagar-170742,Rachita Munshi,07466458828,Active,B35002,ST,No,No,5159673545,O-,Higher Secondary Education,79,Yes,TCH1039
STU227003,Chasmum Bail,stu227003@university.edu,+915033802529,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-06-02,Male,2003-06-06,626; Sule Path; Deoghar-542274,Pallavi Johal,02629730995,Active,B35003,General,Yes,Yes,6471695532,B-,Higher Secondary Education,78,Yes,TCH1001
STU227004,Ojas Kapur,stu227004@university.edu,01662768919,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-03-23,Other,2006-11-28,31; Lala Chowk; Kota-473694,Udant Comar,06254593762,Active,B35004,EWS,No,Yes,5606836739,A-,Higher Secondary Education,91,Yes,TCH1036
STU227005,Varenya Sangha,stu227005@university.edu,03277379115,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-12-21,Female,2007-12-02,H.No. 838; Dani Path; Pali-004502,Falguni Deep,+912696067374,Active,B35005,EWS,No,Yes,+919235291818,A-,Higher Secondary Education,91,No,TCH1019
STU227006,Kalpit Kibe,stu227006@university.edu,9939576051,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-01-25,Male,2002-09-23,475 Kara Nagar; Nandyal 816168,Ishaan Swaminathan,+919088158030,Active,B35006,ST,No,Yes,6092819938,B+,Higher Secondary Education,75,Yes,TCH1034
STU227007,Neha Rama,stu227007@university.edu,+916208992804,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-09-15,Other,2003-05-16,04/77 Natt Chowk North Dumdum-362412,Oviya Sagar,+913628355506,Active,B35007,SC,Yes,No,00168924341,AB-,Higher Secondary Education,94,Yes,TCH1087
STU227008,Nachiket Chandra,stu227008@university.edu,6981274763,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-09-23,Female,2007-08-04,83/402 Parmer; Silchar 392925,Abeer Hegde,+916195084756,Active,B35008,ST,No,Yes,5468762970,B-,Higher Secondary Education,87,No,TCH1090
STU227009,Vedika Sankaran,stu227009@university.edu,7832905325,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-12-23,Male,2007-01-03,326 Grewal Nagar Chandigarh-036979,Girindra Choudhary,+919864157366,Active,B35009,OBC,Yes,No,4050648418,A-,Higher Secondary Education,61,Yes,TCH1013
STU227010,Hardik Krishnamurthy,stu227010@university.edu,+919012264151,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-06-13,Male,2006-10-07,47/51; Vyas Path; Cuttack 958959,Ishwar Dada,+910799549267,Active,B35010,SC,Yes,No,+913037351539,B-,Higher Secondary Education,76,No,TCH1071
STU227011,Kabir Radhakrishnan,stu227011@university.edu,+918207187614,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-03-29,Female,2003-04-05,574 Sampath Chowk Serampore 324081,Harita Mitra,+919348999587,Active,B35011,EWS,Yes,No,02344129429,O+,Higher Secondary Education,60,Yes,TCH1034
STU227012,Urvashi Rama,stu227012@university.edu,+913392547018,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-09-06,Female,2003-03-20,519 Malhotra Chowk Pondicherry-469919,Mitesh Rai,0058360149,Active,B35012,General,No,No,0223714709,B-,Higher Secondary Education,79,No,TCH1037
STU227013,Daniel Mannan,stu227013@university.edu,+915372633673,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-11-01,Other,2008-03-01,17 Madan Chowk; Bettiah 356501,Garima Ray,8828236425,Active,B35013,ST,No,No,00648802783,O+,Higher Secondary Education,84,Yes,TCH1077
STU227014,Anika Sachdev,stu227014@university.edu,6081079839,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-11-08,Male,2005-03-24,H.No. 60 Rama Ganj Gopalpur-086274,Ekansh Pandey,01428902904,Active,B35014,General,Yes,Yes,6594550587,B-,Higher Secondary Education,71,No,TCH1002
STU227015,Priya Murthy,stu227015@university.edu,08459470386,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-09-11,Other,2006-02-14,H.No. 106; Basu Street Jaunpur 621303,Anmol Sethi,0443158154,Active,B35015,EWS,No,No,7116793723,A-,Higher Secondary Education,62,Yes,TCH1018
STU227016,Jeevika Comar,stu227016@university.edu,+917054616277,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-06-28,Female,2003-12-21,46 Kaul Path Dindigul 536483,Jai Walla,2233758652,Active,B35016,SC,Yes,No,03775612220,B+,Higher Secondary Education,84,No,TCH1087
STU227017,Ekaja Bala,stu227017@university.edu,+910461349061,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-12-03,Other,2003-11-27,07/044; Srivastava Zila Chittoor 344588,Elijah Swaminathan,02794045549,Active,B35017,SC,Yes,Yes,5720734482,B-,Higher Secondary Education,93,Yes,TCH1087
STU227018,Ekansh Luthra,stu227018@university.edu,6714956341,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-10-10,Other,2007-04-12,38/138; Mannan Zila Katihar 949378,Agastya Chaudhari,+914338520837,Active,B35018,General,No,No,+916415203847,A-,Higher Secondary Education,85,No,TCH1024
STU227019,Suhani Mital,stu227019@university.edu,3225278106,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-04-18,Other,2004-06-25,59/234 Menon Road Tadepalligudem-882382,Viraj Nagi,7170064323,Active,B35019,OBC,Yes,No,02903383042,B+,Higher Secondary Education,62,Yes,TCH1072
STU227020,Pranav Bawa,stu227020@university.edu,+914397660057,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-11-06,Other,2003-10-26,793; Baral Nagar Bhilai-420935,Jhalak Sha,06686123571,Active,B35020,General,No,Yes,+910005407346,O-,Higher Secondary Education,74,Yes,TCH1011
STU227021,Baljiwan Hayre,stu227021@university.edu,1800185816,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-11-20,Female,2004-04-05,01/448 Apte Road Chapra 835404,Harrison Dhar,9982917705,Active,B35021,SC,No,No,3934013161,B+,Higher Secondary Education,71,No,TCH1014
STU227022,Veer Barman,stu227022@university.edu,08513993913,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-07-28,Other,2004-07-18,251; Sarin Circle Panipat-127523,Lakshmi Sundaram,4733198585,Active,B35022,ST,No,Yes,09323633285,B-,Higher Secondary Education,93,No,TCH1016
STU227023,Hemal Sahni,stu227023@university.edu,+917036590195,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-04-19,Male,2003-08-19,880 Nadig Chowk Karnal-314233,Oni Bhardwaj,+916524437208,Active,B35023,EWS,No,Yes,+915727586199,B+,Higher Secondary Education,71,No,TCH1075
STU227024,Devika Wali,stu227024@university.edu,05253344248,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-11-16,Other,2006-09-19,015 Banik Nagar; Danapur 742209,Charles Subramanian,8959983172,Active,B35024,SC,No,No,+914928221794,A+,Higher Secondary Education,85,No,TCH1011
STU227025,Yamini Kunda,stu227025@university.edu,8929181156,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-02-22,Other,2007-05-17,H.No. 448 Bera Street Srikakulam 705264,Dalaja Dave,+915490638048,Active,B35025,OBC,Yes,Yes,3240988559,A+,Higher Secondary Education,91,No,TCH1090
STU227026,Advaith Malhotra,stu227026@university.edu,+913318877329,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-04-03,Other,2003-02-22,H.No. 434; Murty Nagar Khammam-030589,Elijah Jha,02036479924,Active,B35026,ST,Yes,Yes,7532642243,B+,Higher Secondary Education,82,No,TCH1089
STU227027,Gautam Subramanian,stu227027@university.edu,07409008282,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-03-25,Female,2007-12-10,435; Bahri; Durg 258436,Oscar Goyal,6875385490,Active,B35027,OBC,Yes,Yes,+915425829867,A-,Higher Secondary Education,90,Yes,TCH1036
STU227028,Samaksh Bahri,stu227028@university.edu,1809484001,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-03-19,Female,2003-12-14,07 Kala Zila; Ludhiana-275445,Abdul Deol,2273393126,Active,B35028,General,No,Yes,2882648936,B+,Higher Secondary Education,63,Yes,TCH1071
STU227029,Yamini Wason,stu227029@university.edu,01676639598,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-08-09,Male,2004-10-12,H.No. 12 Yohannan Road Gopalpur 401509,Balveer Yogi,02338549918,Active,B35029,ST,Yes,No,03797126001,A-,Higher Secondary Education,72,No,TCH1029
STU227030,Kavya Modi,stu227030@university.edu,2625879442,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-07-05,Female,2004-09-22,12/88; Pant Chowk; Srikakulam-775837,Chandani Ramachandran,+911883514503,Active,B35030,OBC,Yes,No,5841855614,B+,Higher Secondary Education,63,No,TCH1060
STU227031,Sarthak Chawla,stu227031@university.edu,+918761754992,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-08-17,Other,2005-10-01,H.No. 48 Setty Marg Mysore 479666,Indira Rau,6305454288,Active,B35031,OBC,No,No,7542330464,AB-,Higher Secondary Education,71,No,TCH1062
STU227032,Praneel Merchant,stu227032@university.edu,4893100216,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-09-25,Female,2004-07-24,70/37 Yohannan Path Guwahati-307803,Darika Sama,0129922090,Active,B35032,OBC,No,Yes,+915005103507,A+,Higher Secondary Education,76,No,TCH1074
STU227033,Charan Gaba,stu227033@university.edu,02148678838,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-10-19,Male,2007-06-22,H.No. 465 Badami; Ambarnath-317277,Suhani Dube,01819563293,Active,B35033,ST,Yes,Yes,08761305605,B-,Higher Secondary Education,90,Yes,TCH1024
STU227034,Januja Vasa,stu227034@university.edu,9447231061,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-10-17,Other,2005-01-20,52/86 Devan Circle; Amroha-785777,Siya Dua,07651012063,Active,B35034,General,No,No,+910550166551,A-,Higher Secondary Education,84,No,TCH1024
STU227035,Fariq Sundaram,stu227035@university.edu,3960520696,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-02-13,Male,2004-08-03,H.No. 82 Babu Path Meerut-955872,Rohan Murthy,+911403405783,Active,B35035,OBC,Yes,No,3242220371,A-,Higher Secondary Education,62,Yes,TCH1054
STU227036,Arya Kuruvilla,stu227036@university.edu,01459194928,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-07-15,Male,2006-04-24,416; Jani Circle Raipur-193385,Krishna Bahri,05642303395,Active,B35036,General,Yes,Yes,3017429511,B-,Higher Secondary Education,71,Yes,TCH1075
STU227037,Vasana Wali,stu227037@university.edu,01282990927,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-01-26,Female,2007-04-24,401 Date Path; Thanjavur 860220,Pranav Sahni,7247216613,Active,B35037,OBC,Yes,Yes,01659194330,AB+,Higher Secondary Education,64,No,TCH1032
STU227038,Vedhika Sundaram,stu227038@university.edu,05491690621,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-03-10,Other,2007-09-26,351 Chandran Circle; Kulti-956078,Chasmum Toor,00260838006,Active,B35038,General,Yes,Yes,4591436688,A+,Higher Secondary Education,90,Yes,TCH1011
STU227039,Jeevika Kohli,stu227039@university.edu,01081342886,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-10-28,Other,2004-02-16,25/121 Jain Path; Morena 837415,Gopal Prabhu,+914302121235,Active,B35039,ST,Yes,No,+912856034903,B+,Higher Secondary Education,93,No,TCH1060
STU227040,Vasana Chandran,stu227040@university.edu,7069735329,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-11-02,Male,2007-07-02,H.No. 55 Goyal Marg; Moradabad-189920,Henry Borra,04177682868,Active,B35040,General,No,Yes,+914535204396,B-,Higher Secondary Education,92,No,TCH1086
STU227041,George Shanker,stu227041@university.edu,00511326541,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-04-27,Other,2002-12-13,H.No. 30; Dugal Chowk Panchkula-625592,Wahab Bassi,2956576380,Active,B35041,General,Yes,Yes,00082272030,O-,Higher Secondary Education,89,No,TCH1037
STU227042,Girindra Shanker,stu227042@university.edu,+914935050484,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-01-03,Other,2008-06-03,H.No. 08; Sen Circle; Sirsa-373360,Mekhala Koshy,02689652759,Active,B35042,ST,No,Yes,05562230412,O-,Higher Secondary Education,93,No,TCH1020
STU227043,Shivansh Om,stu227043@university.edu,9211802963,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-02-16,Male,2005-01-08,593; Nayak Zila; New Delhi 814045,Samarth Saha,02540555616,Active,B35043,EWS,Yes,Yes,+910476668562,AB-,Higher Secondary Education,79,Yes,TCH1029
STU227044,Qadim Setty,stu227044@university.edu,05867105296,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-05-21,Other,2006-12-11,95 Vala Vellore 659277,Yash Thaker,+916802793834,Active,B35044,ST,No,No,05011621322,AB-,Higher Secondary Education,67,No,TCH1033
STU227045,Liam Nadkarni,stu227045@university.edu,+912332178477,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-05-13,Male,2005-12-01,533; Deo Zila; Raipur-739568,Hitesh Gokhale,+915213214783,Active,B35045,OBC,Yes,No,7815795017,AB+,Higher Secondary Education,62,Yes,TCH1048
STU227046,Samarth Ranganathan,stu227046@university.edu,01711403522,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-12-04,Female,2005-03-21,113 Setty Ganj Mau 292307,Nakul Mitra,03817426253,Active,B35046,General,Yes,Yes,+911402264859,A-,Higher Secondary Education,88,Yes,TCH1001
STU227047,Indira Chopra,stu227047@university.edu,03926507251,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-10-03,Female,2003-07-23,28/843; Prasad Road; Chittoor 957071,Indrajit Kibe,+918399758212,Active,B35047,EWS,No,Yes,09231956942,A-,Higher Secondary Education,81,No,TCH1037
STU227048,Urishilla Jaggi,stu227048@university.edu,01039815686,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-03-13,Other,2004-10-24,31 Seshadri Nagar Ongole-305312,Yoshita Ahluwalia,2069714794,Active,B35048,General,No,Yes,04372889042,AB-,Higher Secondary Education,76,No,TCH1064
STU227049,Zayan Edwin,stu227049@university.edu,7580318606,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2025-03-08,Female,2007-11-04,65/09; Thaman Circle Singrauli 972188,Varenya Mane,8747775927,Active,B35049,OBC,Yes,No,06819236738,O+,Higher Secondary Education,94,Yes,TCH1048
STU227050,Mohini Jaggi,stu227050@university.edu,03577081599,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-04-27,Male,2007-12-19,H.No. 55 Kapoor Path; Madhyamgram-864316,Falak Pradhan,08139932158,Active,B35050,SC,No,Yes,+915063150341,A-,Higher Secondary Education,60,Yes,TCH1055
STU227051,Zansi Nazareth,stu227051@university.edu,+914007076496,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2025-05-09,Male,2003-05-18,H.No. 91 Nath Circle; Bhind 629569,Jagvi Ramanathan,0411420585,Active,B35051,EWS,No,No,8247926557,AB+,Higher Secondary Education,86,Yes,TCH1012
STU227052,Nidhi Kaur,stu227052@university.edu,00663604778,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,2,2024-09-15,Other,2004-11-16,H.No. 412 Raj Street; Ranchi-870228,Gaurangi Goswami,4874724112,Active,B35052,General,No,Yes,8355970115,O+,Higher Secondary Education,78,Yes,TCH1092
STU227053,Aarush Sahota,stu227053@university.edu,+917104695263,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-10-10,Female,2003-06-12,81/48; Chakrabarti Street; Katihar 352594,Kevin Lad,+918105270998,Active,B35053,General,No,No,+917462100642,AB-,Higher Secondary Education,67,No,TCH1037
STU227054,Orinder Radhakrishnan,stu227054@university.edu,+912392803000,B35,B35,Computer Science Engineering,B,Campus-15B,10:00-16:30,1,1,2024-12-17,Male,2008-01-13,00/790; Manne Marg Ramgarh-177700,Ansh Sidhu,5851872259,Active,B35054,General,No,No,7070924186,A-,Higher Secondary Education,60,Yes,TCH1062
