slot_index,batch_id,section,day,time_start,time_end,subject_code,subject_name,teacher_id,teacher_name,room_id,room_name,campus,activity_type,department,scheme
18,B19,B19,Wednesday,08:00,09:00,SC.LS_B,Science of Living Systems,TCH1063,Leela Halder,R1033,Theory Classroom CLA8,Campus-15B,Lecture,Computer Science Engineering,B
19,B19,B19,Wednesday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1016,Ikbal Kothari,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
20,B19,B19,Wednesday,10:00,11:00,EVS_B,Environmental Science,TCH1080,Viraj Narasimhan,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
21,B19,B19,Wednesday,11:20,12:20,SC.LS_B,Science of Living Systems,TCH1056,Manthan Lata,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
22,B19,B19,Wednesday,13:00,14:00,T&NM_B,Transform and Numerical Methods,TCH1017,Chandresh Zachariah,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
23,B19,B19,Wednesday,14:00,15:00,EVS_B,Environmental Science,TCH1048,Vamakshi Swaminathan,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
24,B19,B19,Wednesday,15:00,16:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1063,Leela Halder,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
25,B19,B19,Wednesday,16:00,17:00,PHY_B,Physics,TCH1041,Arunima Sama,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
26,B19,B19,Wednesday,17:00,18:00,EVS_B,Environmental Science,TCH1067,Lajita Nadig,R1017,Theory Classroom C-23,Campus-15B,Lecture,Computer Science Engineering,B
27,B19,B19,Thursday,08:00,09:00,SC.LS_B,Science of Living Systems,TCH1092,Siddharth Devan,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
28,B19,B19,Thursday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1001,Aryan Maharaj,R1018,Theory Classroom C-24,Campus-15B,Lecture,Computer Science Engineering,B
29,B19,B19,Thursday,10:00,11:00,PHY_B,Physics,TCH1030,Lekha Gupta,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
30,B19,B19,Thursday,11:20,12:20,EVS_B,Environmental Science,TCH1030,Lekha Gupta,R1004,Theory Classroom C-10,Campus-15B,Lecture,Computer Science Engineering,B
31,B19,B19,Thursday,13:00,14:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1049,Pavani Narayanan,R1052,Theory Classroom 204,Campus-15B,Lecture,Computer Science Engineering,B
32,B19,B19,Thursday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1045,Tripti Dua,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
33,B19,B19,Thursday,15:00,16:00,PHY_B,Physics,TCH1004,Janaki Handa,R1027,Theory Classroom CLA2,Campus-15B,Lecture,Computer Science Engineering,B
34,B19,B19,Thursday,16:00,17:00,PHY_B,Physics,TCH1059,Ekani Cheema,R1045,Theory Classroom B-101,Campus-15B,Lecture,Computer Science Engineering,B
35,B19,B19,Thursday,17:00,18:00,PHY_B,Physics,TCH1008,Yashodhara Tak,R1037,Theory Classroom CLA12,Campus-15B,Lecture,Computer Science Engineering,B
36,B19,B19,Friday,08:00,09:00,PHY_B,Physics,TCH1007,Luke Lanka,R1059,Engineering Drawing Lab,Campus-15B,Lecture,Computer Science Engineering,B
37,B19,B19,Friday,09:00,10:00,PHY_LAB_B,Physics Lab,TCH1019,Dakshesh Bedi,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
38,B19,B19,Friday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1039,Thomas Sura,R1039,Theory Classroom CLA14,Campus-15B,Lecture,Computer Science Engineering,B
39,B19,B19,Friday,11:20,12:20,EVS_B,Environmental Science,TCH1054,Dalaja Bhasin,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
40,B19,B19,Friday,13:00,14:00,SC.LS_B,Science of Living Systems,TCH1050,Rehaan Kalita,R1016,Theory Classroom C-22,Campus-15B,Lecture,Computer Science Engineering,B
41,B19,B19,Friday,14:00,15:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1024,Samar Lalla,R1023,Theory Classroom A11,Campus-15B,Lecture,Computer Science Engineering,B
42,B19,B19,Friday,15:00,16:00,SC.EL_B,Science Elective,TCH1050,Rehaan Kalita,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
43,B19,B19,Friday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1004,Janaki Handa,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
44,B19,B19,Friday,17:00,18:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1009,Advay Contractor,R1061,Civil Lab,Campus-15B,Lecture,Computer Science Engineering,B
45,B19,B19,Saturday,08:00,09:00,T&NM_B,Transform and Numerical Methods,TCH1074,Aarini Subramaniam,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
46,B19,B19,Saturday,09:00,10:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1046,Gabriel Mallick,R1047,Theory Classroom B-103,Campus-15B,Lecture,Computer Science Engineering,B
47,B19,B19,Saturday,10:00,11:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1038,David Jhaveri,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
48,B19,B19,Saturday,11:20,12:20,EVS_B,Environmental Science,TCH1005,Nicholas Prabhakar,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
49,B19,B19,Saturday,13:00,14:00,ENGG.EL_B,Engineering Elective,TCH1076,Timothy Bhatnagar,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
50,B19,B19,Saturday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1017,Chandresh Zachariah,R1018,Theory Classroom C-24,Campus-15B,Lecture,Computer Science Engineering,B
51,B19,B19,Saturday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1030,Lekha Gupta,R1043,Theory Classroom LT-1,Campus-15B,Lecture,Computer Science Engineering,B
52,B19,B19,Saturday,16:00,17:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1032,Nidra Acharya,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
53,B19,B19,Saturday,17:00,18:00,EVS_B,Environmental Science,TCH1094,Bimala Contractor,R1025,Theory Classroom E205,Campus-15B,Lecture,Computer Science Engineering,B
0,B20,B20,Monday,08:00,09:00,PHY_LAB_B,Physics Lab,TCH1056,Manthan Lata,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
1,B20,B20,Monday,09:00,10:00,EVS_B,Environmental Science,TCH1028,Ryan Sharma,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
2,B20,B20,Monday,10:00,11:00,SC.LS_B,Science of Living Systems,TCH1055,Shravya Singhal,R1045,Theory Classroom B-101,Campus-15B,Lecture,Computer Science Engineering,B
3,B20,B20,Monday,11:20,12:20,SC.EL_B,Science Elective,TCH1028,Ryan Sharma,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
4,B20,B20,Monday,13:00,14:00,PHY_B,Physics,TCH1080,Viraj Narasimhan,R1036,Theory Classroom CLA11,Campus-15B,Lecture,Computer Science Engineering,B
5,B20,B20,Monday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1005,Nicholas Prabhakar,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
6,B20,B20,Monday,15:00,16:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1026,Joshua Barman,R1002,Theory Classroom C-8,Campus-15B,Lecture,Computer Science Engineering,B
7,B20,B20,Monday,16:00,17:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1067,Lajita Nadig,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
8,B20,B20,Monday,17:00,18:00,PHY_LAB_B,Physics Lab,TCH1061,Amara Deep,R1004,Theory Classroom C-10,Campus-15B,Lecture,Computer Science Engineering,B
9,B20,B20,Tuesday,08:00,09:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1009,Advay Contractor,R1033,Theory Classroom CLA8,Campus-15B,Lecture,Computer Science Engineering,B
10,B20,B20,Tuesday,09:00,10:00,PHY_LAB_B,Physics Lab,TCH1058,Amruta Baria,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
11,B20,B20,Tuesday,10:00,11:00,PHY_LAB_B,Physics Lab,TCH1048,Vamakshi Swaminathan,R1052,Theory Classroom 204,Campus-15B,Lecture,Computer Science Engineering,B
12,B20,B20,Tuesday,11:20,12:20,SC.EL_B,Science Elective,TCH1044,Jai Barman,R1046,Theory Classroom B-102,Campus-15B,Lecture,Computer Science Engineering,B
13,B20,B20,Tuesday,13:00,14:00,ENGG.EL_B,Engineering Elective,TCH1043,Nihal Mukhopadhyay,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
14,B20,B20,Tuesday,14:00,15:00,SC.LS_B,Science of Living Systems,TCH1093,Ekbal Ranganathan,R1037,Theory Classroom CLA12,Campus-15B,Lecture,Computer Science Engineering,B
15,B20,B20,Tuesday,15:00,16:00,SC.LS_B,Science of Living Systems,TCH1047,Aarna Oak,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
16,B20,B20,Tuesday,16:00,17:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1019,Dakshesh Bedi,R1038,Theory Classroom CLA13,Campus-15B,Lecture,Computer Science Engineering,B
17,B20,B20,Tuesday,17:00,18:00,SC.LS_B,Science of Living Systems,TCH1019,Dakshesh Bedi,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
18,B20,B20,Wednesday,08:00,09:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1060,Netra Varkey,R1026,Theory Classroom CLA1,Campus-15B,Lecture,Computer Science Engineering,B
19,B20,B20,Wednesday,09:00,10:00,T&NM_B,Transform and Numerical Methods,TCH1002,Rushil Saini,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
20,B20,B20,Wednesday,10:00,11:00,PHY_B,Physics,TCH1047,Aarna Oak,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
21,B20,B20,Wednesday,11:20,12:20,PHY_LAB_B,Physics Lab,TCH1034,Elijah Shah,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
22,B20,B20,Wednesday,13:00,14:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1064,Manthan Sekhon,R1028,Theory Classroom CLA3,Campus-15B,Lecture,Computer Science Engineering,B
23,B20,B20,Wednesday,14:00,15:00,EVS_B,Environmental Science,TCH1042,Anmol Dua,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
24,B20,B20,Wednesday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1066,Harish Vora,R1045,Theory Classroom B-101,Campus-15B,Lecture,Computer Science Engineering,B
25,B20,B20,Wednesday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1039,Thomas Sura,R1034,Theory Classroom CLA9,Campus-15B,Lecture,Computer Science Engineering,B
26,B20,B20,Wednesday,17:00,18:00,PHY_LAB_B,Physics Lab,TCH1067,Lajita Nadig,R1028,Theory Classroom CLA3,Campus-15B,Lecture,Computer Science Engineering,B
27,B20,B20,Thursday,08:00,09:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1090,Nachiket Dugar,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
28,B20,B20,Thursday,09:00,10:00,EVS_B,Environmental Science,TCH1017,Chandresh Zachariah,R1046,Theory Classroom B-102,Campus-15B,Lecture,Computer Science Engineering,B
29,B20,B20,Thursday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1016,Ikbal Kothari,R1013,Theory Classroom C-19,Campus-15B,Lecture,Computer Science Engineering,B
30,B20,B20,Thursday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1065,Nirja Bassi,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
32,B20,B20,Thursday,14:00,15:00,PHY_B,Physics,TCH1064,Manthan Sekhon,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
33,B20,B20,Thursday,15:00,16:00,PHY_LAB_B,Physics Lab,TCH1015,Urvashi Ray,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
34,B20,B20,Thursday,16:00,17:00,T&NM_B,Transform and Numerical Methods,TCH1047,Aarna Oak,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
35,B20,B20,Thursday,17:00,18:00,EVS_B,Environmental Science,TCH1008,Yashodhara Tak,R1018,Theory Classroom C-24,Campus-15B,Lecture,Computer Science Engineering,B
36,B20,B20,Friday,08:00,09:00,ENGG.EL_B,Engineering Elective,TCH1044,Jai Barman,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
37,B20,B20,Friday,09:00,10:00,PHY_B,Physics,TCH1019,Dakshesh Bedi,R1061,Civil Lab,Campus-15B,Lecture,Computer Science Engineering,B
38,B20,B20,Friday,10:00,11:00,T&NM_B,Transform and Numerical Methods,TCH1049,Pavani Narayanan,R1011,Theory Classroom C-17,Campus-15B,Lecture,Computer Science Engineering,B
39,B20,B20,Friday,11:20,12:20,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1079,Gavin Kala,R1050,Theory Classroom 202,Campus-15B,Lecture,Computer Science Engineering,B
40,B20,B20,Friday,13:00,14:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1034,Elijah Shah,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
41,B20,B20,Friday,14:00,15:00,T&NM_B,Transform and Numerical Methods,TCH1092,Siddharth Devan,R1023,Theory Classroom A11,Campus-15B,Lecture,Computer Science Engineering,B
42,B20,B20,Friday,15:00,16:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1083,Sachi Borah,R1063,Materials Lab,Campus-15B,Lecture,Computer Science Engineering,B
43,B20,B20,Friday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1068,Sachi Ganesan,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
44,B20,B20,Friday,17:00,18:00,ENGG.EL_B,Engineering Elective,TCH1023,Abhiram Mistry,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
45,B20,B20,Saturday,08:00,09:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1094,Bimala Contractor,R1031,Theory Classroom CLA6,Campus-15B,Lecture,Computer Science Engineering,B
46,B20,B20,Saturday,09:00,10:00,PHY_B,Physics,TCH1069,Pranit Garde,R1041,Theory Classroom CLA16,Campus-15B,Lecture,Computer Science Engineering,B
47,B20,B20,Saturday,10:00,11:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1006,Ekta Bhalla,R1035,Theory Classroom CLA10,Campus-15B,Lecture,Computer Science Engineering,B
48,B20,B20,Saturday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1063,Leela Halder,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
49,B20,B20,Saturday,13:00,14:00,PHY_B,Physics,TCH1067,Lajita Nadig,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
50,B20,B20,Saturday,14:00,15:00,SC.EL_B,Science Elective,TCH1029,Garima Bala,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
51,B20,B20,Saturday,15:00,16:00,SC.LS_B,Science of Living Systems,TCH1080,Viraj Narasimhan,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
52,B20,B20,Saturday,16:00,17:00,PHY_B,Physics,TCH1054,Dalaja Bhasin,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
53,B20,B20,Saturday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1055,Shravya Singhal,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
0,B21,B21,Monday,08:00,09:00,SC.EL_B,Science Elective,TCH1021,Samarth Murthy,R1017,Theory Classroom C-23,Campus-15B,Lecture,Computer Science Engineering,B
1,B21,B21,Monday,09:00,10:00,SC.EL_B,Science Elective,TCH1020,Netra Dar,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
2,B21,B21,Monday,10:00,11:00,T&NM_B,Transform and Numerical Methods,TCH1091,Hemani Sani,R1047,Theory Classroom B-103,Campus-15B,Lecture,Computer Science Engineering,B
3,B21,B21,Monday,11:20,12:20,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1069,Pranit Garde,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
4,B21,B21,Monday,13:00,14:00,ENGG.EL_B,Engineering Elective,TCH1014,Veer Bir,R1041,Theory Classroom CLA16,Campus-15B,Lecture,Computer Science Engineering,B
5,B21,B21,Monday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1094,Bimala Contractor,R1033,Theory Classroom CLA8,Campus-15B,Lecture,Computer Science Engineering,B
6,B21,B21,Monday,15:00,16:00,ENGG.EL_B,Engineering Elective,TCH1052,Ridhi Oak,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
7,B21,B21,Monday,16:00,17:00,SC.EL_B,Science Elective,TCH1056,Manthan Lata,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
8,B21,B21,Monday,17:00,18:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1089,Gavin Wali,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
9,B21,B21,Tuesday,08:00,09:00,ENGG.EL_B,Engineering Elective,TCH1015,Urvashi Ray,R1046,Theory Classroom B-102,Campus-15B,Lecture,Computer Science Engineering,B
10,B21,B21,Tuesday,09:00,10:00,T&NM_B,Transform and Numerical Methods,TCH1088,Amara Balakrishnan,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
11,B21,B21,Tuesday,10:00,11:00,EVS_B,Environmental Science,TCH1085,Ojasvi Chandran,R1043,Theory Classroom LT-1,Campus-15B,Lecture,Computer Science Engineering,B
12,B21,B21,Tuesday,11:20,12:20,PROG_LAB_B,Tutorial & Programming Lab,TCH1013,Jai Kota,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
13,B21,B21,Tuesday,13:00,14:00,ENGG.EL_B,Engineering Elective,TCH1018,Alka Sha,R1023,Theory Classroom A11,Campus-15B,Lecture,Computer Science Engineering,B
14,B21,B21,Tuesday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1031,Charita Tripathi,R1044,Theory Classroom 101,Campus-15B,Lecture,Computer Science Engineering,B
15,B21,B21,Tuesday,15:00,16:00,EVS_B,Environmental Science,TCH1080,Viraj Narasimhan,R1008,Theory Classroom C-14,Campus-15B,Lecture,Computer Science Engineering,B
16,B21,B21,Tuesday,16:00,17:00,EVS_B,Environmental Science,TCH1004,Janaki Handa,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
17,B21,B21,Tuesday,17:00,18:00,ENGG.EL_B,Engineering Elective,TCH1032,Nidra Acharya,R1063,Materials Lab,Campus-15B,Lecture,Computer Science Engineering,B
18,B21,B21,Wednesday,08:00,09:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1051,Akshay Walla,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
19,B21,B21,Wednesday,09:00,10:00,SC.EL_B,Science Elective,TCH1037,Ekaja Zachariah,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
20,B21,B21,Wednesday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1078,Teerth Sawhney,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
21,B21,B21,Wednesday,11:20,12:20,PHY_B,Physics,TCH1020,Netra Dar,R1004,Theory Classroom C-10,Campus-15B,Lecture,Computer Science Engineering,B
22,B21,B21,Wednesday,13:00,14:00,PHY_LAB_B,Physics Lab,TCH1044,Jai Barman,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
23,B21,B21,Wednesday,14:00,15:00,T&NM_B,Transform and Numerical Methods,TCH1060,Netra Varkey,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
24,B21,B21,Wednesday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1072,Watika Mangat,R1011,Theory Classroom C-17,Campus-15B,Lecture,Computer Science Engineering,B
25,B21,B21,Wednesday,16:00,17:00,SC.EL_B,Science Elective,TCH1021,Samarth Murthy,R1060,Mechanical Lab,Campus-15B,Lecture,Computer Science Engineering,B
26,B21,B21,Wednesday,17:00,18:00,T&NM_B,Transform and Numerical Methods,TCH1082,Siya Thakur,R1050,Theory Classroom 202,Campus-15B,Lecture,Computer Science Engineering,B
27,B21,B21,Thursday,08:00,09:00,PHY_LAB_B,Physics Lab,TCH1015,Urvashi Ray,R1025,Theory Classroom E205,Campus-15B,Lecture,Computer Science Engineering,B
28,B21,B21,Thursday,09:00,10:00,PHY_B,Physics,TCH1050,Rehaan Kalita,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
29,B21,B21,Thursday,10:00,11:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1002,Rushil Saini,R1017,Theory Classroom C-23,Campus-15B,Lecture,Computer Science Engineering,B
30,B21,B21,Thursday,11:20,12:20,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1013,Jai Kota,R1051,Theory Classroom 203,Campus-15B,Lecture,Computer Science Engineering,B
31,B21,B21,Thursday,13:00,14:00,PHY_B,Physics,TCH1035,Chandresh Krish,R1044,Theory Classroom 101,Campus-15B,Lecture,Computer Science Engineering,B
32,B21,B21,Thursday,14:00,15:00,PHY_B,Physics,TCH1093,Ekbal Ranganathan,R1038,Theory Classroom CLA13,Campus-15B,Lecture,Computer Science Engineering,B
33,B21,B21,Thursday,15:00,16:00,EVS_B,Environmental Science,TCH1087,Yashica Kala,R1035,Theory Classroom CLA10,Campus-15B,Lecture,Computer Science Engineering,B
34,B21,B21,Thursday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1067,Lajita Nadig,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
35,B21,B21,Thursday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1085,Ojasvi Chandran,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
36,B21,B21,Friday,08:00,09:00,PHY_B,Physics,TCH1074,Aarini Subramaniam,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
37,B21,B21,Friday,09:00,10:00,PHY_B,Physics,TCH1012,Vaishnavi Gandhi,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
38,B21,B21,Friday,10:00,11:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1069,Pranit Garde,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
39,B21,B21,Friday,11:20,12:20,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1054,Dalaja Bhasin,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
40,B21,B21,Friday,13:00,14:00,SC.EL_B,Science Elective,TCH1051,Akshay Walla,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
41,B21,B21,Friday,14:00,15:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1086,Kalpit Bhasin,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
